Video ID,Cleaned Comment,Movie Rating,Volgur Comment,Movie Category
il0kt6xb2j0,Average 😢,Neutral,No,Not Able to Judge
il0kt6xb2j0,Average movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,👌,Very Good,No,Not Able to Judge
il0kt6xb2j0,1st half full packed 2nd half konchem slow Over all disappoint asalu avvaru bhayya,Poor,No,Not Able to Judge
il0kt6xb2j0,Movie chala bagundhi,Very Good,No,Not Able to Judge
il0kt6xb2j0,Blockbuster,Excellent,No,Not Able to Judge
il0kt6xb2j0,Utterflop 😂😂😂😂,Poor,No,Not Able to Judge
il0kt6xb2j0,Devara movie block buster movie,Excellent,No,Not Able to Judge
il0kt6xb2j0,"Superb movie, I like the movie.",Very Good,No,Not Able to Judge
il0kt6xb2j0,Superb movie to watch,Very Good,No,Not Able to Judge
il0kt6xb2j0,Rey erripuka block buster rraaa,Excellent,Yes,Not Able to Judge
il0kt6xb2j0,Avarage,Neutral,No,Not Able to Judge
il0kt6xb2j0,Disaster movie ra 🤦 🤦 asalu baledu movie Rodd,Poor,No,Not Able to Judge
il0kt6xb2j0,Pure lagggggg,Not Good,No,Not Able to Judge
il0kt6xb2j0,Average movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,Bagundhi kadha anna movue,Neutral,No,Not Able to Judge
il0kt6xb2j0,Movie super 👌🏼👌🏼,Very Good,No,Not Able to Judge
il0kt6xb2j0,Raod rambola 🤣😁🤫🤪,Poor,No,Not Able to Judge
il0kt6xb2j0,Average movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,Chala bagundhi nee type of jathara,Very Good,No,Not Able to Judge
il0kt6xb2j0,Average movie😮,Neutral,No,Not Able to Judge
il0kt6xb2j0,Movie pedda ROD bhayya disaster acharya 2 ika NTR RRR lo laga side characters vesukovadame.,Poor,No,Not Able to Judge
il0kt6xb2j0,ఆల్ ది బెస్ట్ బ్రో నీ రివ్యూ స్పీచ్ చాలా బాగుంది,Very Good,No,Not Able to Judge
il0kt6xb2j0,"Devara A below average Masala film🙌 the only pros are Ntr screen presence and Anirudh bgm. Hard core fans might stay awake but general audience will be found sleeping in the second half 😅 Overall a disappointing experience, NTR should have chosen a better script.",Not Good,No,Not Able to Judge
il0kt6xb2j0,Hindi lo movie Blockbuster talk 🎉🎉🎉🎉🎉🎉🎉,Excellent,No,Not Able to Judge
il0kt6xb2j0,Already watched it. Normal one time movie.,Not Good,No,Not Able to Judge
il0kt6xb2j0,Super movie,Very Good,No,Not Able to Judge
il0kt6xb2j0,Rod movie,Poor,No,Not Able to Judge
il0kt6xb2j0,movie chusa kabatee chetuna.bomma hit mawa.nijam.. 🩹 🔥,Very Good,No,Not Able to Judge
il0kt6xb2j0,movie chusa kabatee chetuna.bomma hit mawa.nijam.. 🩹 🔥,Very Good,No,Not Able to Judge
il0kt6xb2j0,Flop🥲,Poor,No,Not Able to Judge
il0kt6xb2j0,Below avg movie,Not Good,No,Not Able to Judge
il0kt6xb2j0,సినిమా సూపర్ 🔥🔥🔥,Very Good,No,Not Able to Judge
il0kt6xb2j0,"Pedda rod movie Anna.. Eppudae chusaa.. Elevations, fights tappa eamaina story vunda movie lo 😢😢😢",Poor,No,Not Able to Judge
il0kt6xb2j0,Maro samudragattam lo ntr ni Munchina koratala.very boaring screenplay.😂😂😂,Not Good,No,Not Able to Judge
il0kt6xb2j0,Cinema ki oka dhandam ra Nayana🙏 Koratala gudipindu ra Nayana🙏🙏🙏🙏🙏🙏 Manodi Guntur Kaaram idhi,Poor,Yes,Not Able to Judge
il0kt6xb2j0,Avg movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,Cinema superrrr. first show second show ani manamey konaloroiiii.Jai Ntr,Very Good,No,Not Able to Judge
il0kt6xb2j0,Average movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,Worst movieer😔🤣🙏🙏,Poor,No,Not Able to Judge
il0kt6xb2j0,Nuvvu evarra chappadaniki niku cinema chudadame radu lawda gaa 😂😂 movie blockbuster 1000cr pakkaa 🔥🔥😎,Excellent,Yes,Not Able to Judge
il0kt6xb2j0,Bayya second half mind dobbinddiii😂😔,Not Good,No,Not Able to Judge
il0kt6xb2j0,Mowa cinema bore kodthundhani.. na guddalo velu petti pakkodi mukkulo pettanu smell chudamani.. baga kottadu mowa nannu.,Not Good,Yes,Not Able to Judge
il0kt6xb2j0,Till first half Devara is a Block buster movie After 2nd half its just abv avg,Very Good,No,Not Able to Judge
il0kt6xb2j0,Blockbuster movie 🔥🔥😎,Excellent,No,Not Able to Judge
il0kt6xb2j0,Any ways avg,Neutral,No,Not Able to Judge
il0kt6xb2j0,Movie Super💥💥💥,Very Good,No,Not Able to Judge
il0kt6xb2j0,Average movie 😢,Neutral,No,Not Able to Judge
il0kt6xb2j0,Average,Neutral,No,Not Able to Judge
il0kt6xb2j0,Below avg movie antunaru 2nd half minus antaga,Not Good,No,Not Able to Judge
il0kt6xb2j0,Movie time money bokka,Poor,No,Not Able to Judge
il0kt6xb2j0,Movie average 😢😢,Neutral,No,Not Able to Judge
il0kt6xb2j0,Utterflop 😂😂,Poor,No,Not Able to Judge
il0kt6xb2j0,Average movi,Neutral,No,Not Able to Judge
il0kt6xb2j0,Except ending movie super 🔥🔥🔥 im prabhas anna fan but trust his review go and watch movie is super 👌👌,Very Good,No,Not Able to Judge
il0kt6xb2j0,Ntr super Anirudh avarage Movie avarage Jai ntr,Neutral,No,Not Able to Judge
il0kt6xb2j0,Movie బాగుంది,Very Good,No,Not Able to Judge
il0kt6xb2j0,Movie bagundhi bro🎉,Excellent,No,Not Able to Judge
il0kt6xb2j0,The only bad thing is jhanvi otherwise blockbuster,Very Good,No,Not Able to Judge
il0kt6xb2j0,Blockbuster Anta gaa🎉,Excellent,No,Not Able to Judge
il0kt6xb2j0,Below average bayya🥲🥲,Not Good,No,Not Able to Judge
il0kt6xb2j0,Blockbuster movie.chala bavundhi.,Excellent,No,Not Able to Judge
il0kt6xb2j0,Blockbuster Movie 😊,Excellent,No,Not Able to Judge
il0kt6xb2j0,Koratala tho teeyateme blunder mistake😢,Poor,No,Not Able to Judge
il0kt6xb2j0,Average movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,Movie super💥💥💥,Very Good,No,Not Able to Judge
il0kt6xb2j0,Average ga ok,Neutral,No,Not Able to Judge
il0kt6xb2j0,Mental mass 🔥,Very Good,No,Not Able to Judge
il0kt6xb2j0,5 కి 3.5 రేటింగ్ బ్రో,Neutral,No,Not Able to Judge
il0kt6xb2j0,Flap movie,Poor,No,Not Able to Judge
il0kt6xb2j0,Devara Flop 😂,Poor,No,Not Able to Judge
il0kt6xb2j0,Baledu bro movie asalu 💔,Poor,No,Not Able to Judge
il0kt6xb2j0,Final ga dengindhi antavu😅😅😅,Poor,No,Not Able to Judge
il0kt6xb2j0,Movie super 💥💥🔥🔥🙏🙏,Very Good,No,Not Able to Judge
il0kt6xb2j0,Enni cheppina asalu ee movie ki poni me 😂😂 paisal dandaga,Poor,Yes,Not Able to Judge
il0kt6xb2j0,Excellent Movie 💯 👌👏,Excellent,No,Not Able to Judge
il0kt6xb2j0,Disaster.,Poor,No,Not Able to Judge
il0kt6xb2j0,Average movie😁😀,Neutral,No,Not Able to Judge
il0kt6xb2j0,Bhayapaddadu. avarage movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,Fail movie,Poor,No,Not Able to Judge
il0kt6xb2j0,Ntr garu super Devara flop,Poor,No,Not Able to Judge
il0kt6xb2j0,2 half lag😢 Average movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,Block Buster Hit🦁,Excellent,No,Not Able to Judge
il0kt6xb2j0,Super movie,Very Good,No,Not Able to Judge
il0kt6xb2j0,Average movie bro 🙌🏻,Neutral,No,Not Able to Judge
il0kt6xb2j0,Just avrege,Neutral,No,Not Able to Judge
il0kt6xb2j0,Blockbuster anta gaa💥💥,Excellent,No,Not Able to Judge
il0kt6xb2j0,Blockbuster 🎉,Excellent,No,Not Able to Judge
il0kt6xb2j0,Super movie🎉,Very Good,No,Not Able to Judge
il0kt6xb2j0,Cinema first half ok but second off Slow pace And Boring over all Flop,Poor,No,Not Able to Judge
il0kt6xb2j0,Dister,Poor,No,Not Able to Judge
il0kt6xb2j0,సినిమా బాగుంది.,Very Good,No,Not Able to Judge
il0kt6xb2j0,Movie Bagundi,Very Good,No,Not Able to Judge
il0kt6xb2j0,Blockbuster Anta gaa💥💥,Excellent,No,Not Able to Judge
il0kt6xb2j0,1st half full 🔥🔥🔥 bro 2nd half matram dobbindi,Excellent,No,Not Able to Judge
il0kt6xb2j0,Below average,Not Good,No,Not Able to Judge
il0kt6xb2j0,Ntr ni full utilise cheyali ante only rajmouli . Koratala reyyy enduk ra anta routine bore story block buster movie ne avg chesav adi ntr acting vala chustharu,Neutral,No,Not Able to Judge
il0kt6xb2j0,Reyy mvi bagundi raaa,Not Good,No,Not Able to Judge
il0kt6xb2j0,Hit movie,Very Good,No,Not Able to Judge
il0kt6xb2j0,As a fans of ssmb gaa cheputhunna movie awesome..,Very Good,No,Not Able to Judge
il0kt6xb2j0,Bomma blockbuster raa Thammdu,Excellent,No,Not Able to Judge
il0kt6xb2j0,Uter filp bro,Poor,No,Not Able to Judge
il0kt6xb2j0,Blockbuster,Excellent,No,Not Able to Judge
il0kt6xb2j0,West movie,Poor,No,Not Able to Judge
il0kt6xb2j0,Pakka hit🎉🎉🎉🎉,Very Good,No,Not Able to Judge
il0kt6xb2j0,When RAGADI said it s a BLOCKBUSTER 🔥🔥,Excellent,No,Not Able to Judge
il0kt6xb2j0,Covering review. scripted Bayya nuv kuda pollute aipothunnava.😢 Average movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,Super movie guys 😎🎉🎉,Very Good,No,Not Able to Judge
il0kt6xb2j0,Dhobbindi movie,Poor,No,Not Able to Judge
il0kt6xb2j0,Super ga undi,Very Good,No,Not Able to Judge
il0kt6xb2j0,Above avg movie but definitely watchable not going to be disappointed 🔥,Neutral,No,Not Able to Judge
il0kt6xb2j0,Jai NTR movie super vundhe,Very Good,No,Not Able to Judge
il0kt6xb2j0,Flop,Poor,No,Not Able to Judge
il0kt6xb2j0,Pora lanja kodaka super balackbaster movie,Excellent,Yes,Not Able to Judge
il0kt6xb2j0,Cenima poyindhi bayya,Poor,No,Not Able to Judge
il0kt6xb2j0,Super hit,Very Good,No,Not Able to Judge
il0kt6xb2j0,Mothaniki utter Flop antav 😂😂😂,Poor,No,Not Able to Judge
il0kt6xb2j0,Flop,Poor,No,Not Able to Judge
il0kt6xb2j0,Rod movie 😅😅😅,Poor,No,Not Able to Judge
il0kt6xb2j0,Blockbuster movie🔥,Excellent,No,Not Able to Judge
il0kt6xb2j0,Movie chala Bagundi,Very Good,No,Not Able to Judge
il0kt6xb2j0,Mothaniki script dobindi just ntr acting kosam chudali anthey,Not Good,No,Not Able to Judge
il0kt6xb2j0,Average,Neutral,No,Not Able to Judge
il0kt6xb2j0,Movie 4.5 5,Very Good,No,Not Able to Judge
il0kt6xb2j0,"Korata siva ,junior Ntr one more Flop",Poor,No,Not Able to Judge
il0kt6xb2j0,Blockbuster🔥🔥,Excellent,No,Not Able to Judge
il0kt6xb2j0,Pandu kothi vanga petti dengutha cinema blockbuster moviee,Excellent,Yes,Not Able to Judge
il0kt6xb2j0,మూవీ అరాచకం.. అదిరిపోయిన్ది 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,Excellent,No,Not Able to Judge
il0kt6xb2j0,Blockbuster🔥🔥🔥🔥,Excellent,No,Not Able to Judge
il0kt6xb2j0,Pakka paid review edii😂😂😂 second half roddaa 😂😂😂,Not Good,No,Not Able to Judge
il0kt6xb2j0,Utterflop,Poor,No,Not Able to Judge
il0kt6xb2j0,Flop ha ithe 😢,Poor,No,Not Able to Judge
il0kt6xb2j0,Fan kukkala hadavidi anthey. Below average movie,Not Good,No,Not Able to Judge
il0kt6xb2j0,లవడా లో సినిమా,Poor,Yes,Not Able to Judge
il0kt6xb2j0,"Worst story, flop movie. No elevations at all",Poor,No,Not Able to Judge
il0kt6xb2j0,Honest review🔥🔥 Just watch and enjoy the movie definitely satisfies.,Very Good,No,Not Able to Judge
il0kt6xb2j0,Cinima hit,Very Good,No,Not Able to Judge
il0kt6xb2j0,Bokka la undi movie. Neerasam vachindi. Janala Dabbulu bokka cheyaku ragadi,Poor,No,Not Able to Judge
il0kt6xb2j0,Blockbuster movie,Excellent,No,Not Able to Judge
il0kt6xb2j0,4.5 out of 5 rating ra luchaa. Movie chala bagundhi ma mega fans ni baga dengandi.. Miruu,Very Good,Yes,Not Able to Judge
il0kt6xb2j0,1st half 5 5 2nd half 3 5,Very Good,No,Not Able to Judge
il0kt6xb2j0,Nv entha echina movie lagggg undhi,Not Good,No,Not Able to Judge
il0kt6xb2j0,NTR one man show must watch,Very Good,No,Not Able to Judge
il0kt6xb2j0,Movie Good,Neutral,No,Not Able to Judge
il0kt6xb2j0,Movie 👌 undi,Very Good,No,Not Able to Judge
il0kt6xb2j0,Good movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,Rey Erri ka cinema ni cinema la chudu ra .ne Bokkalo philosophylu nuvvu . Movie ayithe Block buster 💥 guys veedi matalu nammakandi . movie chusthunnappudu mee opinion verey ga untundii. Btw Unsubscribed Successfully 😂,Excellent,No,Not Able to Judge
il0kt6xb2j0,movie chala bagundi bro,Very Good,No,Not Able to Judge
il0kt6xb2j0,"Movie flop ,asalu expert cheyaledhu ,dabbulu bokka ,nidra bokka",Poor,No,Not Able to Judge
il0kt6xb2j0,Movie blockbuster,Excellent,No,Not Able to Judge
il0kt6xb2j0,Bokala undi movie,Poor,No,Not Able to Judge
il0kt6xb2j0,Utterflop,Poor,No,Not Able to Judge
il0kt6xb2j0,Movie super hit,Very Good,No,Not Able to Judge
il0kt6xb2j0,Disaster మువీ,Poor,No,Not Able to Judge
il0kt6xb2j0,Movie bagundi bhayyaa,Very Good,No,Not Able to Judge
il0kt6xb2j0,Gudda pagiliddi na kodakallara movie block buster super hot,Excellent,Yes,Not Able to Judge
il0kt6xb2j0,Super hit movie,Very Good,No,Not Able to Judge
il0kt6xb2j0,Blockbuster,Excellent,No,Not Able to Judge
il0kt6xb2j0,Good review bro andharu super blockbuster ani fake reviews cheptunnaru,Excellent,No,Not Able to Judge
il0kt6xb2j0,Movie block buster 🔥,Excellent,No,Not Able to Judge
il0kt6xb2j0,Average movie bro.boring,Neutral,No,Not Able to Judge
il0kt6xb2j0,Bomma block buster,Excellent,No,Not Able to Judge
il0kt6xb2j0,Over action movie NTR good story screenplay direction warest,Neutral,No,Not Able to Judge
il0kt6xb2j0,Jai NTR 😎😎😎🥳🎉🎉🎉block buster🎉🎉🎉🎉💥💥🥹,Excellent,No,Not Able to Judge
il0kt6xb2j0,Blockbuster,Excellent,No,Not Able to Judge
il0kt6xb2j0,Floo movie,Poor,No,Not Able to Judge
il0kt6xb2j0,Nuv erripooku chiranjeevi fan le kani. Kutha muyyu,Poor,No,Not Able to Judge
il0kt6xb2j0,90mm rod,Poor,No,Not Able to Judge
il0kt6xb2j0,Yes it is good movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,Anna fuck review .movie chala BAGUNDHI.,Very Good,Yes,Not Able to Judge
il0kt6xb2j0,Average movie one time watchable,Neutral,No,Not Able to Judge
il0kt6xb2j0,Pora pakoda nakodaka Bomma Block Buster 💪💪💪,Excellent,Yes,Not Able to Judge
il0kt6xb2j0,"Movie floap,,,, ra babu",Poor,No,Not Able to Judge
il0kt6xb2j0,Routine story,Not Good,No,Not Able to Judge
il0kt6xb2j0,Blockbuster,Excellent,No,Not Able to Judge
il0kt6xb2j0,Block buster movie ra jaffa,Excellent,Yes,Not Able to Judge
il0kt6xb2j0,Bagundi movie,Very Good,No,Not Able to Judge
il0kt6xb2j0,Cinema dengindhi,Poor,Yes,Not Able to Judge
il0kt6xb2j0,Blockbuster 🎉,Excellent,No,Not Able to Judge
il0kt6xb2j0,Blockbuster movie 💥🔥🔥🔥,Excellent,No,Not Able to Judge
il0kt6xb2j0,Avg movie 😅,Neutral,No,Not Able to Judge
il0kt6xb2j0,Movie bagundhi raa Nayana,Very Good,No,Not Able to Judge
il0kt6xb2j0,Blockbuster movie 🎥 tha,Excellent,No,Not Able to Judge
il0kt6xb2j0,Chala bagundhi,Very Good,No,Not Able to Judge
il0kt6xb2j0,Bokkala undi,Poor,No,Not Able to Judge
il0kt6xb2j0,Dabbulu bokka,Poor,No,Not Able to Judge
il0kt6xb2j0,Blockbuster,Excellent,No,Not Able to Judge
il0kt6xb2j0,Manchiga cover chesav. Ippude chusa second half dobbettadu,Not Good,No,Not Able to Judge
il0kt6xb2j0,Block buster,Excellent,No,Not Able to Judge
il0kt6xb2j0,Second half baledu,Not Good,No,Not Able to Judge
il0kt6xb2j0,Devara block buster,Excellent,No,Not Able to Judge
il0kt6xb2j0,Movie super ga undi,Very Good,No,Not Able to Judge
il0kt6xb2j0,Industrie hit,Excellent,No,Not Able to Judge
il0kt6xb2j0,Dowda pagultadi flop ante,Poor,Yes,Not Able to Judge
il0kt6xb2j0,They paid no .cinema average jai ntr 🔥 🔥,Neutral,No,Not Able to Judge
il0kt6xb2j0,Average movie,Neutral,No,Not Able to Judge
il0kt6xb2j0,Devara flop money waste blue screen worst vfx rotta routine story,Poor,No,Not Able to Judge
il0kt6xb2j0,Bomma block buster 🔥🔥🔥🔥 Jai NTR 😈,Excellent,No,Not Able to Judge
il0kt6xb2j0,Movie good,Neutral,No,Not Able to Judge
il0kt6xb2j0,Flop movie 😅,Poor,No,Not Able to Judge
il0kt6xb2j0,Rod,Poor,No,Not Able to Judge
il0kt6xb2j0,Block buster,Excellent,No,Not Able to Judge
il0kt6xb2j0,Blockbuster 🔥 🔥 🔥 🔥,Excellent,No,Not Able to Judge
il0kt6xb2j0,Blockbuster 🎉,Excellent,No,Not Able to Judge
il0kt6xb2j0,Naaku ninnu mingali ani untadi nuv bytaki vaste nenu dengite devara antavvv Blockbuster 🔥,Excellent,Yes,Not Able to Judge
il0kt6xb2j0,Cinema chusanu chala bagundhi,Very Good,No,Not Able to Judge
il0kt6xb2j0,Average movie That s it 😅,Neutral,No,Not Able to Judge
il0kt6xb2j0,Good movie bayya but not great,Neutral,No,Not Able to Judge
il0kt6xb2j0,Good movie not great,Neutral,No,Not Able to Judge
PzUoVIYrYxk,Superb movie,Very Good,No,Not Able to Judge
PzUoVIYrYxk,"Nani and saipallavi did excellent performance,Shyam Singha Roy will classic blockbuster.must watchable movie.the best movie forever",Excellent,No,Not Able to Judge
PzUoVIYrYxk,The movie is really good 👍,Very Good,No,Not Able to Judge
PzUoVIYrYxk,Adhiripoyindhi movie 🔥,Excellent,No,Not Able to Judge
PzUoVIYrYxk,Black buster,Excellent,No,Not Able to Judge
PzUoVIYrYxk,Winner of the December month. Shyam singa roy 🔥🔥🔥🔥,Excellent,No,Not Able to Judge
PzUoVIYrYxk,Super movie.,Very Good,No,Not Able to Judge
PzUoVIYrYxk,Nani Anna movie hit 🔥🔥🔥🔥,Very Good,No,Not Able to Judge
PzUoVIYrYxk,super hit,Excellent,No,Not Able to Judge
PzUoVIYrYxk,Supar movie 👌,Excellent,No,Not Able to Judge
lxZGqyXaNrg,Guntur Kaarma so Disappointed Ja mahesh babu. Film sreeleela Fight scene 👊👊👊👊,Poor,No,Not Able to Judge
lxZGqyXaNrg,Bro gurigi dinchindi pedda rod.,Poor,No,Not Able to Judge
lxZGqyXaNrg,disaster indhake chusa 😢,Poor,No,Not Able to Judge
lxZGqyXaNrg,Mve is good,Neutral,No,Not Able to Judge
lxZGqyXaNrg,Rodddd,Poor,No,Not Able to Judge
lxZGqyXaNrg,Moyee moyeeee 😂😂,Poor,No,Not Able to Judge
lxZGqyXaNrg,Guruji 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻👎👎👎👎👎,Poor,No,Not Able to Judge
lxZGqyXaNrg,"నీ కష్టం పగవాడికి కూడా రావద్దు రా అయ్యా 😢, పాపం కక్కలేక, మింగలేక చెప్పలేక, దాచలేక ఎంత కష్టపడ్డావు, ఎంత expections తో వెళ్లవ్, ఎంత Disappointment తో వచ్చావ్ తెలుస్తుంది, మనసు మీద తీసుకోక, హనుమాన్ రివ్యూ బాగా చెప్పావ్.",Poor,No,Not Able to Judge
lxZGqyXaNrg,Avi ani vaddu point raa movie dolaa😂😂,Poor,No,Not Able to Judge
lxZGqyXaNrg,Puru disappointed🥹,Poor,No,Not Able to Judge
lxZGqyXaNrg,Guruji rod dimpaadu,Poor,No,Not Able to Judge
lxZGqyXaNrg,Rotta infront of Hanuman movie,Poor,No,Not Able to Judge
guw3J740a2U,But hanuman good movie.,Neutral,No,Not Able to Judge
guw3J740a2U,నేను రాగడి రివ్యూ ని చాలా నమ్మాను ముఖ్యంగా కిల్లర్ ఆఫ్ ద ఫ్లవర్ మూన్ విషయంలో చాలా ఇంప్రెస్ అయ్యాను ఆ తర్వాత మిగిలిన సినిమాల విషయంలో కూడా రాగిడి ని నమ్మాను కాని హను మ్యాన్ విషయంలో iam very very totally disappoint,Not Good,No,Not Able to Judge
guw3J740a2U,excellent. excellent work,Excellent,No,Not Able to Judge
guw3J740a2U,"Bruh just watched the movie, disappointed by your review. May be watch it after the Gunturu karam and Saindhav hangover is gone. The movie team promised an amazing movie from the trailer. But the movie is below average. Budget is none of my business and I dont get carried away because of using Jai Sree Ram. Some CGI shits of tall hanuman states are repeated from the same source materials. How can a women with coconut hit bunch of thugs, very impractical. Its sad your pick the perspective you want to criticize a movie and ignore the logics you use for other movies.",Not Good,No,Not Able to Judge
guw3J740a2U,Review cheppara babu ante sodi chebuthaventra.😂. Good movie.worth watch movie.m,Neutral,No,Not Able to Judge
guw3J740a2U,Rana daggubati is going to play Hanuman in Jai Hanuman as we can see hints in climax of the movie.and if it is correct then it s going to be marvelous movie,Excellent,No,Not Able to Judge
guw3J740a2U,Below par movie.. pathetic direction.. Last 5 minutes tappa okka surprise factor ledu.. Cinemaki Devudu rangu pulimi business cheyyadam apandra mundu,Not Good,No,Not Able to Judge
guw3J740a2U,Flop movie rating chetha movi,Poor,No,Not Able to Judge
guw3J740a2U,"This good budget proves that vfx, small actors performances with content can impact huge to the film success. Big heroes directors heavy packages hungry producers make the film budget higher with nil contents.",Very Good,No,Not Able to Judge
guw3J740a2U,Brother correct chepinav I watched the movie chala super undi rating 5 5 evali anty jai Hanuman Jai bajrangbali,Excellent,No,Not Able to Judge
guw3J740a2U,Super undhi bro movie kekaa,Very Good,No,Not Able to Judge
guw3J740a2U,Telugu chiranjeevi Anji movie copy scence and Hollywood movie copy scence worest movie,Poor,No,Not Able to Judge
guw3J740a2U,"బ్రో నీ రివ్యూస్ మీద కొన్ని ట్రోల్ల్స్ చూసి ఏమో అనుకున్నాగాని ఇప్పుడు మాత్రం బాగా నచ్చావు బ్రో. చాలా బాగా కరెక్టుగా చెప్పావ్. మనదంటూ ఒక గొప్ప అస్తిత్వం, సంస్కృతీ సంపద, అనంత జ్ఞానం విజ్ఞానం వుందని, వున్నా దాన్ని తెలుసుకోక, అర్ధం చేసుకోక చులకన చేసే విదేశీయులు అతికించిన భావదారిద్య్రం, బానిసమనస్తత్వాలు ఉన్న సనాతన, స్వదేశీ ద్వేషులకి, ద్రోహులకి చెంపపెట్టు నీ మాట. Finally you won my HEART. లవ్ యు బ్రో Please please please keep it up like this. Jai Sriram Jai Hanuman Jai Sanatana Dharmam Jai Bharat.",Very Good,No,Not Able to Judge
guw3J740a2U,Great movie 🎉,Very Good,No,Not Able to Judge
guw3J740a2U,Movie super anna🎉🎉🎉🎉,Very Good,No,Not Able to Judge
guw3J740a2U,Blockbuster,Excellent,No,Not Able to Judge
guw3J740a2U,"Hanuman is the best super hero movie ever made in India. My problem with movies like Karthikeya 2 is trying to portray mythology as history. While there is other side where most superstitions were made into sudo science. But Hanuma is spot on regarding how we can use our mythology, we have the best mythology, with most complex characters and legends that we can pick them and create super heroes out of that. And the making is another layer, me and my wife we are atheists and we had goosebumps for the scene with hero standing in front of glowing ram made out of bullet holes. Great job Prashant varma 😍",Very Good,No,Not Able to Judge
guw3J740a2U,Best review ever and Best Movie 🙏🙏🙏 Jaiiiii Shreeee Rammmm 🙏🙏🙏,Very Good,No,Not Able to Judge
guw3J740a2U,"Vfx,direction , comedy, fights, elvations last 20 mins , emotion, interval, climax ani Vere level 💯👌😎",Very Good,No,Not Able to Judge
guw3J740a2U,Blockbuster 🔥🔥🔥🔥,Excellent,No,Not Able to Judge
guw3J740a2U,Jai Hanuman 💥 Pongal biggest block buster,Excellent,No,Not Able to Judge
guw3J740a2U,Cinema Super🎼🎸😇😊👌 goosebumps awesome hat s off movie team Congratulations💐😊 all👑🌟💐🌹🎼😊👍 eagerly waiting Jai Hanuman 2025 🎉,Very Good,No,Not Able to Judge
guw3J740a2U,Super bro,Very Good,No,Not Able to Judge
guw3J740a2U,Excellent .👌,Excellent,No,Not Able to Judge
guw3J740a2U,Blockbuster movie Jai shree ram jai hanuman 🚩🚩,Excellent,No,Not Able to Judge
guw3J740a2U,Nenu chusa bro goosebumps vachhai 🎉,Excellent,No,Not Able to Judge
guw3J740a2U,Super sir excellent,Excellent,No,Not Able to Judge
guw3J740a2U,Sankranti block buster,Excellent,No,Not Able to Judge
guw3J740a2U,👌👌👌🙏🙏🙏🙏🙏,Very Good,No,Not Able to Judge
guw3J740a2U,suthi chappaku movie chalabagundhi,Excellent,No,Not Able to Judge
guw3J740a2U,movie🦸🦸🦸🦸🦸🥷🥷🥷🥷🥷🚁🚁 chala bagundhi,Very Good,No,Not Able to Judge
guw3J740a2U,movie chala bagaundhi,Very Good,No,Not Able to Judge
guw3J740a2U,Super Dooper Ever Blockbuster 😊🙏,Excellent,No,Not Able to Judge
guw3J740a2U,Super hit🎉,Very Good,No,Not Able to Judge
guw3J740a2U,Hero teja acting saripoledu but the movie is legend..kudos to prashanth Varma.2nd half kodhiga routine story vundi .but he pulled it nicely to the climax..,Neutral,No,Not Able to Judge
guw3J740a2U,2024 winner Hanuman Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram Jai Sri Ram world wide super hero Hanuman,Very Good,No,Not Able to Judge
guw3J740a2U,Super movie,Very Good,No,Not Able to Judge
guw3J740a2U,Hanuman 🔥 super,Very Good,No,Not Able to Judge
guw3J740a2U,"Goosebumps, movie review kakunda, movie essence ni cheppina meeku 🙏",Excellent,No,Not Able to Judge
guw3J740a2U,Super duper,Very Good,No,Not Able to Judge
guw3J740a2U,Block buster..,Excellent,No,Not Able to Judge
guw3J740a2U,Manchi movie bayya,Very Good,No,Not Able to Judge
guw3J740a2U,Na Life lo chusina best film 🔥,Excellent,No,Not Able to Judge
guw3J740a2U,👍🏻,Very Good,No,Not Able to Judge
guw3J740a2U,"Chala chala baagundhi movie ,pure goosebumps.Jai Hanuman,Jai sree ram",Excellent,No,Not Able to Judge
guw3J740a2U,హనుమాన్ is terrific movie 5 5 my ratting 🎉,Excellent,No,Not Able to Judge
guw3J740a2U,Blockbuster movie 🍿,Excellent,No,Not Able to Judge
guw3J740a2U,Bagundi bro movie super movie,Very Good,No,Not Able to Judge
